#{"t_start": 1679480980.870534, "env_id": "FrozenLake-v1"}
r,l,t 
0.0,56,168.449571
1.0,19,168.482601
0.0,14,168.507624
1.0,6,168.518633
0.0,14,168.542655
1.0,40,168.61372
1.0,31,168.66877
0.0,27,168.715812
1.0,10,168.733829
0.0,27,168.780872
0.0,40,168.851937
0.0,23,168.893975
0.0,9,168.909989
0.0,8,168.924002
0.0,6,168.935012
1.0,15,168.961036
1.0,98,169.135194
1.0,35,169.19725
1.0,21,169.234284
0.0,8,169.248297
0.0,9,169.264311
0.0,21,169.337378
0.0,5,169.346386
0.0,14,169.370408
1.0,52,170.97887
1.0,50,171.063948
1.0,22,171.101983
1.0,29,171.151027
0.0,76,171.281145
0.0,13,171.303166
1.0,19,171.335195
0.0,30,171.386241
0.0,15,171.412265
0.0,18,171.443293
0.0,15,171.469317
1.0,39,171.535377
1.0,12,171.556396
0.0,9,171.571409
1.0,59,171.672502
0.0,28,171.755577
0.0,13,171.777597
0.0,18,171.808625
1.0,32,171.864676
1.0,36,171.926733
0.0,16,171.953757
0.0,47,172.035832
0.0,20,172.070863
0.0,17,172.09989
0.0,8,172.113903
1.0,68,172.231009
1.0,32,172.288061
0.0,25,172.332101
1.0,21,172.369134
1.0,17,172.399162
1.0,28,172.449208
0.0,24,172.492247
1.0,20,172.527278
0.0,9,172.543293
1.0,17,172.573321
1.0,28,172.658398
1.0,16,172.686423
1.0,26,172.731464
0.0,26,172.777506
0.0,16,172.805532
0.0,15,172.831556
1.0,22,172.870591
0.0,100,173.046751
0.0,13,173.069772
0.0,39,173.137834
1.0,27,173.185878
1.0,66,173.300982
1.0,17,173.331009
1.0,9,173.347024
0.0,19,173.381055
1.0,6,173.391064
1.0,19,173.425095
0.0,43,173.501164
0.0,50,173.624277
0.0,15,173.651301
1.0,16,173.679326
1.0,72,173.807443
0.0,28,173.858489
1.0,76,173.995614
0.0,35,174.059672
1.0,24,174.102711
0.0,9,174.118726
1.0,49,174.207807
0.0,93,174.374959
0.0,31,174.43101
1.0,45,174.549117
0.0,27,174.597161
1.0,23,174.639199
1.0,52,176.281693
1.0,39,176.349755
1.0,18,176.379782
0.0,25,176.42182
0.0,14,176.446843
1.0,42,176.517907
0.0,39,176.584968
0.0,7,176.59698
0.0,50,176.688062
0.0,57,176.803007
0.0,16,176.835035
1.0,34,176.902097
0.0,24,176.951141
0.0,27,177.039221
1.0,35,177.11229
0.0,100,177.318477
1.0,36,177.394895
1.0,10,177.414913
0.0,17,177.449905
1.0,47,177.541989
0.0,27,177.596416
0.0,49,177.69192
0.0,9,177.709893
1.0,35,177.778416
1.0,20,177.816655
1.0,55,177.928957
1.0,9,177.947974
1.0,55,178.099635
0.0,13,178.121655
0.0,28,178.186294
1.0,27,178.23734
0.0,14,178.261363
1.0,75,178.399922
1.0,10,178.416937
1.0,32,178.471988
0.0,13,178.496009
1.0,18,178.530042
1.0,15,178.555065
1.0,18,178.585092
1.0,73,178.710206
0.0,22,178.74724
0.0,25,178.789278
0.0,31,178.841325
1.0,73,178.997467
0.0,5,179.005474
1.0,35,179.063528
1.0,53,179.151608
0.0,6,179.161617
0.0,18,179.190643
0.0,22,179.228678
0.0,11,179.247694
0.0,4,179.254701
1.0,20,179.288732
0.0,12,179.309751
0.0,25,179.35279
0.0,5,179.360798
1.0,8,179.37481
1.0,19,179.411844
0.0,15,179.437867
0.0,18,179.469897
1.0,43,179.543964
0.0,18,179.574992
1.0,24,179.61603
1.0,12,179.637049
0.0,15,179.663072
1.0,54,179.757158
1.0,17,179.786184
0.0,15,179.812208
1.0,42,179.920306
0.0,46,180.000379
1.0,31,180.054428
0.0,15,180.080452
1.0,50,181.66891
0.0,27,181.713951
0.0,11,181.731967
1.0,20,181.764997
1.0,31,181.816043
0.0,70,181.931148
1.0,22,181.968182
1.0,40,182.033241
1.0,16,182.060265
0.0,36,182.119319
1.0,23,182.157354
0.0,23,182.195389
0.0,11,182.248437
1.0,49,182.330512
0.0,11,182.348528
1.0,17,182.377555
0.0,10,182.397573
1.0,66,182.514679
0.0,47,182.595754
1.0,29,182.6468
1.0,57,182.744889
1.0,42,182.818955
0.0,25,182.864998
1.0,26,182.910039
1.0,9,182.925053
0.0,4,182.932059
1.0,10,182.950076
1.0,20,182.984107
1.0,20,183.019139
1.0,34,183.078192
0.0,35,183.176281
1.0,28,183.225326
0.0,8,183.239339
1.0,17,183.269366
1.0,16,183.297392
1.0,39,183.365453
0.0,23,183.40549
0.0,28,183.454534
1.0,23,183.494571
1.0,43,183.569639
1.0,14,183.594662
0.0,27,183.641705
1.0,17,183.671732
0.0,49,183.75681
0.0,29,183.807856
1.0,27,183.854899
1.0,14,183.879921
1.0,14,183.907947
0.0,38,183.975008
0.0,16,184.003033
0.0,11,184.022051
0.0,9,184.072777
0.0,9,184.088791
1.0,58,184.192886
0.0,6,184.202895
1.0,62,184.313996
0.0,22,184.353031
1.0,59,184.458127
1.0,12,184.479146
1.0,22,184.518182
0.0,12,184.539201
1.0,18,184.57123
0.0,43,184.651302
0.0,52,184.74739
0.0,32,184.804442
0.0,46,184.887517
1.0,43,184.964588
1.0,29,185.051667
0.0,60,185.160766
1.0,9,185.177781
0.0,21,185.216817
0.0,9,185.233833
0.0,21,185.271867
0.0,31,186.851159
0.0,23,186.893197
0.0,59,186.994289
1.0,26,187.038329
0.0,18,187.068357
0.0,24,187.109407
1.0,31,187.160454
0.0,5,187.169462
1.0,15,187.194485
1.0,15,187.219507
1.0,23,187.257542
0.0,5,187.26655
0.0,16,187.293575
1.0,20,187.326605
1.0,35,187.385658
0.0,27,187.46736
0.0,18,187.498389
0.0,30,187.549435
0.0,42,187.622502
1.0,32,187.683557
1.0,40,187.753621
0.0,2,187.757625
1.0,67,187.874731
1.0,22,187.913766
1.0,55,188.010854
0.0,38,188.077915
0.0,19,188.110945
1.0,54,188.206032
0.0,19,188.240063
1.0,15,188.266087
1.0,29,188.352165
1.0,71,188.482283
0.0,32,188.539335
0.0,97,188.70949
1.0,67,188.827597
0.0,100,189.003757
1.0,87,189.162902
0.0,13,189.185923
1.0,16,189.21495
0.0,5,189.223958
1.0,56,189.360081
0.0,17,189.390109
0.0,18,189.422138
0.0,14,189.447161
1.0,30,189.500209
0.0,57,189.602302
1.0,28,189.652347
0.0,16,189.681374
0.0,20,189.716405
0.0,48,189.803485
0.0,5,189.812493
0.0,19,189.847525
0.0,28,189.900573
1.0,22,189.94161
0.0,63,190.053712
1.0,60,190.16081
0.0,43,190.272912
0.0,28,190.323958
0.0,19,190.357989
1.0,30,190.412038
0.0,37,190.479099
1.0,20,190.515132
0.0,18,190.548162
1.0,17,190.57919
0.0,26,192.161381
1.0,35,192.221436
0.0,8,192.234447
0.0,33,192.291499
1.0,10,192.308515
1.0,62,192.41361
0.0,19,192.44664
0.0,83,192.589771
0.0,7,192.601781
1.0,23,192.675849
0.0,26,192.719889
1.0,40,192.787951
1.0,41,192.858014
0.0,9,192.873028
1.0,9,192.888042
1.0,18,192.922072
1.0,16,192.949097
1.0,32,193.002146
0.0,12,193.022164
0.0,47,193.101236
1.0,12,193.121254
1.0,58,193.218342
0.0,24,193.258379
0.0,29,193.306422
1.0,13,193.328442
0.0,95,193.49159
1.0,39,193.594684
0.0,33,193.654739
1.0,21,193.692774
0.0,49,193.777851
0.0,13,193.800872
1.0,56,193.897961
0.0,25,193.942
1.0,36,194.005058
0.0,68,194.124166
0.0,15,194.150189
0.0,84,194.297323
0.0,8,194.311336
0.0,38,194.377396
0.0,20,194.417432
1.0,9,194.468482
0.0,70,194.591593
1.0,19,194.625624
1.0,22,194.66466
0.0,19,194.69769
0.0,21,194.734724
1.0,38,194.801785
0.0,27,194.849828
1.0,38,194.915888
1.0,10,194.933905
0.0,56,195.031499
0.0,12,195.052518
1.0,17,195.082546
1.0,13,195.105567
0.0,28,195.159616
0.0,60,195.265712
1.0,23,195.305749
1.0,69,195.462892
0.0,8,195.477905
0.0,14,195.502928
1.0,56,195.602018
1.0,41,195.675085
0.0,38,195.743146
1.0,15,195.76917
1.0,27,195.818215
0.0,22,195.85725
0.0,27,197.441691
1.0,26,197.48473
1.0,27,197.529771
1.0,34,197.585822
0.0,16,197.612847
1.0,38,197.675904
1.0,32,197.728952
1.0,19,197.759981
0.0,13,197.817032
1.0,27,197.862073
0.0,36,197.922128
0.0,65,198.029225
0.0,11,198.047241
0.0,10,198.064257
0.0,14,198.087278
1.0,41,198.159343
0.0,25,198.201382
0.0,11,198.2214
0.0,35,198.281455
0.0,54,198.37554
1.0,24,198.417578
0.0,21,198.454612
0.0,73,198.580727
1.0,13,198.603748
1.0,18,198.635777
0.0,25,198.713848
0.0,15,198.739872
1.0,96,198.912028
0.0,8,198.926041
0.0,20,198.961073
1.0,8,198.975085
0.0,8,198.989098
0.0,9,199.005112
0.0,19,199.039144
0.0,32,199.095195
1.0,37,199.161255
1.0,20,199.196286
0.0,11,199.216305
0.0,33,199.274358
0.0,18,199.306386
0.0,22,199.347424
0.0,11,199.366441
1.0,65,199.481546
1.0,18,199.513575
0.0,100,199.72877
0.0,17,199.758798
1.0,30,199.812847
1.0,17,199.842874
1.0,66,199.957979
0.0,52,200.049062
1.0,13,200.072083
0.0,6,200.082092
0.0,14,200.107115
1.0,18,200.138143
1.0,28,200.187188
0.0,18,200.219217
0.0,9,200.235231
1.0,27,200.282274
0.0,33,200.340327
0.0,7,200.352338
0.0,12,200.373357
0.0,26,200.423402
1.0,12,200.445422
0.0,62,200.589553
1.0,36,200.652611
0.0,6,200.66362
0.0,28,200.713666
1.0,40,200.78373
1.0,36,200.848789
1.0,20,200.884822
1.0,38,200.952884
1.0,31,201.008934
1.0,21,201.046969
1.0,22,201.086005
0.0,14,201.111027
0.0,21,202.667443
0.0,37,202.729499
0.0,17,202.758526
1.0,33,202.814577
0.0,56,202.909663
0.0,86,203.088826
1.0,29,203.137871
1.0,58,203.23596
0.0,18,203.265987
0.0,29,203.315032
1.0,33,203.370082
0.0,10,203.387097
1.0,7,203.402111
0.0,35,203.464167
1.0,30,203.516215
0.0,35,203.57727
1.0,12,203.598289
1.0,28,203.647334
0.0,17,203.67636
0.0,27,203.723403
1.0,58,203.824495
1.0,23,203.899563
1.0,25,203.944604
0.0,11,203.963621
1.0,55,204.061711
1.0,25,204.106752
1.0,13,204.129772
1.0,35,204.195833
1.0,29,204.246879
0.0,7,204.25889
0.0,4,204.265897
0.0,38,204.331956
1.0,7,204.343967
1.0,19,204.377999
1.0,21,204.414031
1.0,8,204.428044
0.0,32,204.484095
0.0,16,204.51212
1.0,13,204.535141
0.0,11,204.554158
0.0,20,204.58919
1.0,41,204.660255
1.0,10,204.67727
0.0,12,204.69829
0.0,16,204.726315
0.0,64,204.87445
0.0,27,204.926497
0.0,20,204.961529
1.0,25,205.004568
1.0,9,205.020582
0.0,23,205.060619
0.0,22,205.099654
0.0,8,205.113667
0.0,11,205.132684
0.0,16,205.16071
1.0,18,205.192739
0.0,25,205.236779
1.0,55,205.333868
0.0,51,205.422949
0.0,13,205.445969
1.0,42,205.519036
0.0,100,205.735232
0.0,14,205.761259
0.0,51,205.852342
0.0,53,205.945426
1.0,78,206.085059
0.0,46,206.168135
0.0,18,206.201164
1.0,27,206.249208
1.0,70,206.376324
1.0,45,207.977781
1.0,20,208.012812
1.0,17,208.040838
1.0,11,208.059855
1.0,13,208.081875
1.0,9,208.097889
0.0,66,208.245023
0.0,22,208.282057
0.0,9,208.297071
0.0,16,208.325096
1.0,25,208.367134
0.0,78,208.501256
1.0,18,208.531284
0.0,10,208.548299
0.0,16,208.575324
0.0,16,208.603349
0.0,13,208.625369
0.0,6,208.635378
1.0,46,208.718454
0.0,60,208.822548
1.0,15,208.847571
0.0,12,208.86859
1.0,41,208.939655
1.0,13,208.961675
0.0,54,209.091793
0.0,37,209.157853
1.0,32,209.213904
1.0,17,209.244933
0.0,71,209.370046
0.0,38,209.442112
0.0,44,209.519688
0.0,51,209.60977
1.0,59,209.713865
0.0,17,209.743892
0.0,52,209.835976
1.0,10,209.853992
0.0,17,209.884019
0.0,14,209.909042
1.0,28,209.993118
0.0,100,210.175284
1.0,14,210.200307
0.0,23,210.241344
1.0,24,210.283382
1.0,60,210.39048
1.0,23,210.431517
0.0,17,210.461544
1.0,38,210.528605
1.0,8,210.543619
0.0,15,210.569643
1.0,11,210.589661
1.0,10,210.607677
0.0,27,210.654721
0.0,100,210.833883
1.0,43,210.945985
0.0,36,211.010043
1.0,54,211.108132
0.0,10,211.126149
0.0,8,211.140162
1.0,53,211.236249
0.0,14,211.262272
0.0,75,211.398399
0.0,29,211.451447
0.0,66,211.570555
0.0,20,211.607589
1.0,24,211.655633
0.0,6,211.670646
1.0,38,213.26511
1.0,21,213.300141
0.0,32,213.388222
0.0,3,213.393226
1.0,16,213.41925
0.0,48,213.499322
1.0,53,213.587907
0.0,24,213.627943
1.0,20,213.660973
0.0,54,213.751055
1.0,9,213.766069
1.0,15,213.791091
1.0,25,213.83313
1.0,32,213.886178
0.0,56,213.983266
0.0,14,214.007288
0.0,9,214.023302
0.0,2,214.026305
0.0,9,214.04232
0.0,14,214.066342
1.0,36,214.128398
1.0,26,214.173439
1.0,70,214.329581
0.0,7,214.341592
1.0,64,214.452693
1.0,80,214.590818
0.0,55,214.690909
0.0,12,214.711929
1.0,25,214.755969
0.0,7,214.767979
0.0,36,214.832038
1.0,17,214.861064
0.0,50,214.949144
1.0,18,214.981174
0.0,10,214.99919
1.0,19,215.03222
0.0,37,215.097279
0.0,51,215.221392
1.0,66,215.338801
0.0,13,215.361822
1.0,70,215.488938
1.0,11,215.507955
0.0,3,215.51396
1.0,47,215.596035
0.0,41,215.667099
0.0,14,215.692122
1.0,18,215.723151
0.0,14,215.748173
1.0,29,215.798219
0.0,4,215.805224
1.0,29,215.856272
1.0,10,215.874288
0.0,59,215.977382
1.0,29,216.028429
1.0,24,216.104497
0.0,49,216.19558
0.0,27,216.242623
1.0,24,216.284662
1.0,52,216.375744
0.0,40,216.445808
1.0,64,216.558911
0.0,5,216.566918
1.0,75,216.700039
0.0,19,216.734071
0.0,13,216.757091
1.0,23,216.798128
1.0,27,216.846172
1.0,14,216.871195
1.0,11,216.892214
0.0,16,216.926245
1.0,32,218.497127
1.0,22,218.568192
0.0,24,218.608228
0.0,8,218.622241
0.0,57,218.716326
0.0,15,218.740348
0.0,46,218.817418
0.0,30,218.867464
0.0,7,218.879475
1.0,62,218.981567
1.0,50,219.064643
0.0,18,219.094671
1.0,8,219.107682
1.0,26,219.153724
1.0,60,219.257819
0.0,33,219.314871
1.0,12,219.33589
0.0,28,219.418965
1.0,44,219.495034
1.0,47,219.576108
1.0,15,219.602132
1.0,22,219.641168
0.0,34,219.700221
0.0,41,219.771286
1.0,20,219.805316
1.0,44,219.882387
0.0,8,219.898401
0.0,18,219.931431
0.0,4,219.938438
0.0,25,219.981477
1.0,25,220.025517
0.0,14,220.049539
0.0,33,220.107592
0.0,18,220.13862
1.0,64,220.250722
0.0,19,220.283752
0.0,32,220.374835
0.0,15,220.400858
1.0,10,220.417874
0.0,49,220.503952
0.0,14,220.528975
1.0,34,220.588028
1.0,34,220.650085
0.0,6,220.662096
1.0,52,220.754179
0.0,36,220.817237
1.0,11,220.837255
0.0,31,220.891304
0.0,5,220.900312
0.0,20,220.935344
1.0,34,220.995399
0.0,63,221.107501
0.0,35,221.168556
1.0,7,221.181568
1.0,34,221.276654
0.0,22,221.31569
0.0,15,221.342715
1.0,33,221.40377
1.0,28,221.454817
1.0,25,221.498857
0.0,19,221.532888
1.0,12,221.553907
1.0,34,221.613961
0.0,91,221.773106
0.0,16,221.802132
1.0,15,221.829157
1.0,17,221.859184
1.0,75,221.992306
1.0,15,222.01933
1.0,54,222.116418
1.0,31,223.725127
1.0,14,223.749148
0.0,17,223.778175
0.0,20,223.812206
0.0,5,223.821214
0.0,10,223.838229
0.0,4,223.845236
0.0,39,223.912297
0.0,16,223.939321
0.0,39,224.005381
0.0,22,224.042415
1.0,31,224.095463
0.0,100,224.265618
1.0,31,224.317665
1.0,14,224.341687
0.0,3,224.346692
0.0,45,224.427765
1.0,15,224.452788
1.0,12,224.473807
1.0,72,224.631951
0.0,17,224.660977
0.0,32,224.715027
0.0,4,224.722033
0.0,14,224.746055
1.0,19,224.778084
0.0,75,224.910204
1.0,9,224.926219
0.0,12,224.947238
0.0,27,224.995282
1.0,15,225.021305
0.0,29,225.072351
0.0,16,225.101378
1.0,24,225.146419
0.0,28,225.197465
0.0,48,225.283544
0.0,37,225.348632
1.0,37,225.413691
0.0,32,225.505775
0.0,14,225.530798
0.0,24,225.573837
0.0,61,225.682936
0.0,18,225.714965
0.0,9,225.729979
1.0,34,225.790033
0.0,38,225.857094
1.0,69,225.983209
0.0,60,226.088304
1.0,10,226.10532
1.0,20,226.141353
0.0,6,226.151362
1.0,28,226.200407
1.0,28,226.249451
0.0,36,226.312508
0.0,5,226.321517
0.0,58,226.458641
1.0,19,226.492672
1.0,25,226.535712
0.0,38,226.602772
0.0,15,226.628796
1.0,54,226.728887
0.0,15,226.754911
0.0,100,226.933073
1.0,67,227.052181
0.0,24,227.09522
0.0,11,227.115238
1.0,57,227.216331
0.0,27,227.265375
1.0,28,227.350453
0.0,11,227.370471
1.0,93,229.070384
1.0,17,229.09941
0.0,10,229.116426
0.0,45,229.191494
0.0,38,229.255552
1.0,82,229.393678
1.0,24,229.434715
0.0,15,229.459738
1.0,22,229.498773
1.0,12,229.518791
1.0,40,229.585852
1.0,10,229.602868
1.0,20,229.636899
0.0,33,229.694952
0.0,20,229.728982
1.0,18,229.794042
0.0,100,229.969201
0.0,33,230.027254
0.0,17,230.057281
0.0,20,230.092313
1.0,37,230.156371
1.0,25,230.200411
0.0,22,230.239447
0.0,26,230.284487
1.0,47,230.366562
1.0,25,230.414606
0.0,16,230.443632
0.0,40,230.515698
0.0,28,230.565743
1.0,34,230.626799
1.0,55,230.75992
0.0,9,230.774934
1.0,64,230.889037
1.0,23,230.930075
0.0,27,230.978118
1.0,46,231.060193
1.0,43,231.137263
0.0,24,231.184306
1.0,7,231.196317
1.0,16,231.225343
1.0,27,231.272386
1.0,19,231.306417
0.0,43,231.382486
1.0,83,231.52962
1.0,23,231.57066
0.0,15,231.632716
0.0,22,231.671752
0.0,24,231.71379
1.0,21,231.750824
0.0,13,231.773845
0.0,23,231.814882
0.0,32,231.871934
1.0,18,231.905965
0.0,25,231.952007
0.0,5,231.961015
0.0,18,231.993044
0.0,9,232.009058
0.0,8,232.023071
1.0,16,232.052098
0.0,10,232.069113
1.0,31,232.125164
1.0,14,232.150187
1.0,23,232.190223
1.0,43,232.267293
1.0,14,232.292316
1.0,15,232.31834
1.0,19,232.352371
0.0,26,232.399413
0.0,34,232.460469
1.0,6,232.471479
1.0,12,232.493499
1.0,17,232.563563
1.0,59,232.676665
0.0,21,232.7147
1.0,21,232.752735
1.0,31,234.330169
0.0,17,234.359196
0.0,12,234.379214
1.0,84,234.519341
0.0,6,234.52935
1.0,30,234.580396
1.0,41,234.649459
0.0,21,234.684491
0.0,11,234.703508
0.0,22,234.740542
1.0,40,234.807603
0.0,18,234.838631
1.0,93,235.032808
0.0,35,235.091862
0.0,12,235.11188
0.0,20,235.145911
0.0,45,235.225983
0.0,69,235.341089
0.0,7,235.353099
1.0,52,235.44218
0.0,9,235.458195
1.0,77,235.591316
1.0,40,235.664382
1.0,22,235.702417
1.0,38,235.768477
0.0,4,235.775484
0.0,32,235.830533
1.0,25,235.909605
1.0,49,235.994683
0.0,100,236.167987
0.0,12,236.189006
0.0,12,236.210025
1.0,6,236.220035
0.0,26,236.266077
0.0,27,236.313119
1.0,15,236.339143
0.0,14,236.363164
1.0,38,236.434229
0.0,30,236.487278
1.0,44,236.563347
1.0,28,236.612391
1.0,21,236.649425
1.0,25,236.692464
1.0,8,236.706477
0.0,100,236.917669
1.0,16,236.946695
1.0,75,237.078816
1.0,11,237.097833
1.0,15,237.123858
0.0,39,237.196923
1.0,15,237.222946
0.0,43,237.298015
0.0,8,237.312027
0.0,16,237.340053
0.0,26,237.386095
1.0,8,237.400107
0.0,10,237.417123
0.0,23,237.45816
0.0,5,237.466167
1.0,15,237.493192
1.0,32,237.549243
1.0,9,237.565258
1.0,6,237.576268
1.0,26,237.62231
0.0,25,237.66635
1.0,28,237.751427
0.0,33,237.810481
1.0,25,237.854521
0.0,9,237.870535
1.0,21,237.915576
0.0,17,237.946604
0.0,40,239.534061
1.0,15,239.559084
0.0,73,239.682196
0.0,100,239.850349
0.0,8,239.863361
0.0,75,239.991477
1.0,17,240.020504
0.0,23,240.059539
1.0,30,240.146619
0.0,35,240.206673
0.0,66,240.317774
0.0,13,240.339794
1.0,8,240.353806
0.0,15,240.378829
0.0,14,240.40185
0.0,8,240.415863
1.0,11,240.43388
0.0,26,240.47792
1.0,41,240.546982
1.0,54,240.640067
0.0,17,240.669094
0.0,4,240.6761
1.0,45,240.754171
1.0,41,240.826236
1.0,15,240.85226
1.0,45,240.933334
0.0,10,240.95135
0.0,63,241.095481
0.0,30,241.147528
1.0,7,241.159539
0.0,16,241.187565
1.0,37,241.251623
1.0,30,241.30367
0.0,76,241.436791
0.0,29,241.486837
0.0,19,241.520868
1.0,79,241.662997
0.0,89,241.82014
0.0,37,241.8862
0.0,4,241.893206
0.0,19,241.961268
0.0,8,241.975281
1.0,14,241.999303
1.0,33,242.057356
1.0,7,242.069367
1.0,15,242.096391
1.0,57,242.196987
0.0,47,242.280062
0.0,7,242.293074
0.0,40,242.364139
1.0,33,242.428197
1.0,48,242.513277
1.0,21,242.551311
0.0,37,242.617372
0.0,53,242.711458
0.0,20,242.74649
1.0,8,242.760503
1.0,42,242.870602
1.0,18,242.903632
0.0,24,242.947672
0.0,22,242.987708
1.0,8,243.001721
1.0,31,243.057772
0.0,3,243.063777
0.0,48,243.15486
1.0,58,244.790814
1.0,8,244.803826
1.0,30,244.854872
1.0,45,244.92994
0.0,22,244.967975
0.0,26,245.011014
0.0,58,245.109103
0.0,100,245.311287
0.0,9,245.327302
0.0,12,245.347332
1.0,23,245.385367
0.0,21,245.423402
0.0,16,245.449426
1.0,52,245.537506
0.0,4,245.543511
1.0,22,245.581546
0.0,16,245.60857
1.0,42,245.681637
1.0,53,245.773721
