#{"t_start": 1679479579.2301593, "env_id": "FrozenLake-v1"}
r,l,t 
0.0,9,94.792688
0.0,2,94.796692
1.0,9,94.811705
0.0,5,94.820714
1.0,9,94.836728
0.0,2,94.840732
0.0,14,94.865755
0.0,2,94.869759
0.0,7,94.881769
0.0,9,94.897784
0.0,6,94.908794
0.0,3,94.913799
0.0,5,94.922806
0.0,3,94.928812
1.0,9,94.944827
0.0,4,94.951833
0.0,9,94.967848
0.0,7,94.980859
0.0,12,95.002879
0.0,12,95.023898
0.0,3,95.029904
0.0,2,95.032907
0.0,10,95.050923
0.0,2,95.054927
0.0,6,95.064935
0.0,2,95.068939
0.0,6,95.079949
0.0,11,95.098967
0.0,3,95.103971
0.0,3,95.109977
0.0,4,95.116983
0.0,4,95.123989
0.0,8,95.138002
1.0,10,95.156019
0.0,5,95.165027
0.0,3,95.171032
1.0,9,95.187047
0.0,4,95.194053
0.0,2,95.198057
0.0,5,95.206064
0.0,4,95.214071
0.0,3,95.219076
0.0,5,95.228084
0.0,2,95.231087
0.0,3,95.237092
0.0,4,95.244099
0.0,12,95.265118
0.0,3,95.271123
0.0,6,95.282133
1.0,12,95.303152
0.0,5,95.31216
0.0,6,95.323171
0.0,7,95.335181
0.0,5,95.344189
0.0,3,95.350195
0.0,7,96.940883
0.0,4,96.94889
0.0,2,96.951893
0.0,9,96.968909
0.0,9,96.984923
0.0,4,96.990929
0.0,3,96.997095
0.0,3,97.00294
0.0,5,97.010947
0.0,5,97.020956
0.0,3,97.026962
0.0,3,97.032967
0.0,7,97.043977
0.0,6,97.055988
0.0,4,97.062994
0.0,3,97.069
0.0,4,97.075005
0.0,4,97.083012
0.0,5,97.09102
0.0,7,97.104547
0.0,4,97.110552
0.0,6,97.122563
0.0,6,97.133573
0.0,3,97.138578
0.0,9,97.154593
0.0,2,97.157595
1.0,12,97.180616
0.0,4,97.221654
0.0,4,97.22766
0.0,10,97.246677
0.0,3,97.252683
0.0,5,97.26069
0.0,2,97.265695
0.0,2,97.268698
0.0,7,97.281716
0.0,4,97.288722
0.0,2,97.291724
0.0,7,97.30474
0.0,6,97.316757
0.0,2,97.319759
0.0,3,97.324764
0.0,4,97.332771
0.0,5,97.340779
0.0,9,97.357794
0.0,2,97.360796
0.0,4,97.368807
0.0,3,97.373812
0.0,2,97.376814
0.0,3,97.383821
0.0,3,97.387824
0.0,4,97.394831
0.0,3,97.401838
0.0,5,97.409845
0.0,6,97.421859
0.0,5,97.431867
0.0,14,97.456891
0.0,8,97.470907
0.0,6,97.482918
0.0,5,97.490925
0.0,3,97.49593
0.0,10,97.514946
0.0,4,97.521953
0.0,4,97.527959
0.0,4,97.535966
0.0,2,97.539969
0.0,20,97.575005
0.0,4,97.583012
0.0,3,97.588016
0.0,5,97.598025
0.0,5,97.606033
0.0,6,97.618055
0.0,3,97.622053
0.0,6,97.634065
0.0,9,97.650079
0.0,7,97.661089
0.0,3,97.667622
0.0,5,97.675629
0.0,5,97.685641
1.0,10,97.70366
0.0,7,97.716672
0.0,2,97.719675
0.0,2,97.722678
0.0,9,97.738695
0.0,4,97.745702
0.0,11,97.766721
0.0,2,97.769723
0.0,7,97.782735
0.0,8,97.795747
0.0,4,97.803755
0.0,2,97.806757
0.0,4,97.814772
0.0,3,97.819772
0.0,4,97.825778
0.0,7,97.838793
0.0,3,97.843797
0.0,16,97.872827
0.0,5,97.882843
0.0,2,97.885841
0.0,4,97.892848
0.0,4,97.900858
0.0,23,97.941429
0.0,4,97.949436
0.0,6,97.959445
0.0,5,97.969455
0.0,4,97.976461
0.0,6,97.987477
0.0,2,97.99048
0.0,7,98.003491
0.0,3,98.008496
0.0,5,98.017504
0.0,7,98.029515
0.0,2,98.032518
0.0,8,98.046531
0.0,8,98.058542
0.0,8,98.071553
0.0,6,98.080561
0.0,2,98.084565
0.0,2,98.087568
0.0,3,98.092572
0.0,4,98.098578
0.0,2,98.101581
0.0,5,98.143619
0.0,6,98.153628
0.0,2,98.156631
0.0,4,98.163637
0.0,17,98.190661
0.0,5,98.197668
0.0,2,98.201672
0.0,11,98.218688
0.0,6,98.228696
0.0,6,98.237705
0.0,3,98.242709
0.0,4,98.248715
0.0,7,98.259724
0.0,3,98.264729
0.0,3,98.269734
0.0,2,98.272737
0.0,8,98.285748
0.0,8,98.297759
0.0,9,98.312773
0.0,4,98.318778
0.0,2,98.321781
0.0,5,98.329788
0.0,3,98.334793
0.0,5,98.3428
0.0,2,98.345803
0.0,5,98.35381
0.0,3,98.358814
0.0,3,98.362818
0.0,16,98.388842
0.0,19,98.418869
0.0,5,98.426877
0.0,6,98.436886
0.0,5,98.444893
0.0,2,98.448896
0.0,8,98.460908
0.0,2,98.463911
0.0,7,98.475924
1.0,6,98.484933
0.0,11,98.502949
0.0,4,98.508954
0.0,4,98.515961
0.0,4,98.522967
0.0,7,98.533978
0.0,3,98.538982
0.0,6,98.548991
0.0,2,98.551994
0.0,6,98.562003
0.0,3,98.567007
0.0,5,98.575015
0.0,7,98.587025
0.0,11,98.605042
0.0,6,98.615051
0.0,4,98.622058
0.0,2,98.62506
0.0,2,98.628063
0.0,9,98.643076
0.0,5,98.651084
0.0,6,98.661093
0.0,2,98.665097
0.0,4,98.671102
0.0,4,98.678108
0.0,6,98.688118
0.0,7,98.699127
0.0,2,98.703131
0.0,9,98.718145
0.0,17,98.74617
0.0,6,98.756179
0.0,2,98.759182
0.0,3,98.764187
0.0,6,98.774196
0.0,8,98.788208
0.0,2,98.791211
0.0,14,98.814232
0.0,2,98.818236
0.0,4,98.824241
0.0,2,98.828245
0.0,5,98.836252
0.0,7,98.848263
0.0,2,98.851266
0.0,8,98.864278
0.0,3,98.869282
0.0,7,98.881293
0.0,3,98.886297
0.0,2,98.8893
0.0,4,98.896307
0.0,3,98.901311
0.0,4,98.908318
0.0,7,98.919327
0.0,4,98.926334
0.0,11,98.945351
0.0,8,98.993395
0.0,9,99.00941
0.0,3,99.014414
0.0,2,99.017417
0.0,6,99.027426
0.0,2,99.030429
0.0,3,99.035433
0.0,3,99.040438
0.0,2,99.044442
0.0,3,99.049446
0.0,5,99.057453
0.0,8,99.071465
0.0,2,99.074468
0.0,6,99.085479
0.0,2,99.088481
0.0,4,99.095488
0.0,2,99.09849
0.0,8,99.112503
0.0,2,99.116507
1.0,7,99.128517
0.0,2,99.13152
0.0,7,99.143531
0.0,4,99.150537
0.0,7,99.162548
0.0,4,99.169554
0.0,8,99.183568
0.0,10,99.200583
0.0,2,99.203585
0.0,2,99.207589
0.0,3,99.212594
0.0,5,99.221602
0.0,3,99.226606
0.0,7,99.238617
0.0,4,99.245624
0.0,3,99.250628
0.0,3,99.255633
0.0,3,99.260638
0.0,3,99.265642
1.0,11,99.284659
0.0,4,99.291666
0.0,6,99.302675
0.0,8,99.315688
0.0,9,99.331702
0.0,4,99.338708
0.0,3,99.343713
0.0,14,99.367735
1.0,8,99.381747
0.0,3,99.386752
0.0,3,99.391757
0.0,2,99.395761
0.0,6,99.40577
0.0,8,99.419782
0.0,7,99.431793
0.0,5,99.440801
0.0,7,99.453813
0.0,3,99.458818
0.0,2,99.462821
0.0,6,99.47283
0.0,4,99.479837
0.0,2,99.48384
0.0,3,99.488845
0.0,4,99.495852
0.0,3,99.500856
0.0,11,99.519873
0.0,2,99.523877
0.0,6,99.533886
0.0,2,99.53789
0.0,2,99.540892
0.0,2,99.544896
0.0,2,99.547899
0.0,10,99.565916
0.0,5,99.573922
0.0,5,99.582931
0.0,6,99.59294
0.0,7,99.605952
0.0,4,99.612958
1.0,7,99.624969
0.0,8,99.638981
0.0,3,99.643986
0.0,9,99.660001
0.0,2,99.663003
0.0,6,99.674013
0.0,2,99.677016
0.0,8,99.691029
0.0,3,99.696034
0.0,4,99.70304
0.0,4,99.710046
0.0,2,99.71405
0.0,3,99.719054
0.0,7,99.731576
0.0,7,99.744077
0.0,4,99.751083
0.0,2,99.754086
0.0,10,99.772103
0.0,8,99.786115
0.0,4,99.793122
0.0,2,99.796124
0.0,5,99.805133
0.0,7,99.817143
0.0,4,99.82415
0.0,8,99.838163
0.0,5,99.847171
0.0,6,99.85718
0.0,2,99.896216
0.0,3,99.90122
0.0,5,99.910229
0.0,3,99.915233
0.0,2,99.918236
0.0,5,99.927244
0.0,7,99.939255
0.0,2,99.943259
0.0,4,99.950265
0.0,7,99.963277
0.0,2,99.96628
0.0,2,99.970283
0.0,5,99.979292
0.0,7,99.991302
0.0,4,99.998309
0.0,4,100.005315
0.0,4,100.012322
0.0,7,100.024333
0.0,4,100.031339
0.0,5,100.039346
0.0,2,100.04335
0.0,3,100.048355
1.0,11,100.067372
0.0,5,100.07638
0.0,5,100.085387
0.0,5,100.094395
0.0,4,100.101402
0.0,2,100.105406
0.0,4,100.112412
0.0,2,100.115415
0.0,6,100.126425
0.0,3,100.131429
0.0,2,100.135433
0.0,3,100.140437
0.0,10,100.157453
0.0,6,100.168463
0.0,6,100.179473
0.0,5,100.18748
0.0,6,100.19849
1.0,12,100.219509
0.0,2,100.222512
0.0,8,100.237525
1.0,10,100.254541
0.0,8,100.268554
0.0,5,100.277562
0.0,4,100.284568
0.0,8,100.298581
0.0,2,100.302585
0.0,5,100.311593
0.0,14,100.335615
0.0,6,100.346625
0.0,2,100.350629
0.0,4,100.357635
0.0,3,100.362639
0.0,5,100.371648
0.0,4,100.378654
0.0,4,100.38566
0.0,4,100.392667
1.0,6,100.403677
0.0,2,100.40668
0.0,4,100.413686
0.0,5,100.422694
0.0,3,100.427699
0.0,6,100.438709
0.0,5,100.447717
0.0,7,100.460729
0.0,5,100.469737
0.0,2,100.473741
0.0,6,100.484751
0.0,6,100.49576
0.0,11,100.515779
0.0,10,100.532794
0.0,4,100.539801
0.0,4,100.546807
0.0,3,100.552812
0.0,6,100.562821
0.0,5,100.57183
0.0,4,100.578836
0.0,8,100.592849
0.0,3,100.598855
0.0,2,100.601857
0.0,10,100.619873
0.0,3,102.089385
0.0,2,102.093388
0.0,8,102.1064
0.0,7,102.118411
0.0,3,102.123416
0.0,5,102.131423
0.0,8,102.144435
0.0,2,102.148438
0.0,5,102.156446
0.0,4,102.163452
0.0,2,102.166455
0.0,9,102.181469
0.0,8,102.19448
0.0,6,102.204489
0.0,9,102.219503
0.0,4,102.225509
0.0,2,102.229512
0.0,9,102.278557
0.0,2,102.281559
0.0,5,102.289567
0.0,2,102.293571
0.0,2,102.296573
0.0,2,102.299576
0.0,14,102.323729
0.0,6,102.332737
0.0,5,102.341745
0.0,6,102.350754
0.0,8,102.364766
0.0,4,102.370772
0.0,6,102.380781
0.0,7,102.392792
0.0,4,102.398797
0.0,8,102.41181
0.0,12,102.432828
0.0,5,102.440836
0.0,4,102.447842
0.0,2,102.450845
0.0,3,102.455849
0.0,3,102.460854
0.0,3,102.465858
0.0,2,102.468862
0.0,3,102.473866
0.0,4,102.480872
0.0,2,102.483875
0.0,3,102.488879
0.0,5,102.496886
0.0,6,102.506896
0.0,7,102.518907
0.0,3,102.523911
0.0,4,102.530918
0.0,2,102.534921
0.0,3,102.539926
0.0,4,102.546932
0.0,2,102.549934
0.0,10,102.56695
0.0,3,102.571954
0.0,7,102.582965
0.0,8,102.596977
0.0,5,102.604985
0.0,7,102.615995
0.0,4,102.623001
0.0,4,102.629007
0.0,4,102.636013
0.0,2,102.639016
0.0,3,102.64402
0.0,6,102.654029
1.0,6,102.663038
0.0,4,102.670044
0.0,3,102.675049
0.0,2,102.678051
1.0,9,102.692064
0.0,5,102.701072
0.0,11,102.718087
0.0,3,102.723092
0.0,3,102.728097
1.0,7,102.740123
0.0,3,102.744112
1.0,11,102.762128
0.0,3,102.767132
0.0,2,102.771136
0.0,11,102.788151
0.0,5,102.796159
0.0,6,102.806168
0.0,7,102.818179
0.0,2,102.821182
0.0,4,102.827187
0.0,6,102.837196
0.0,2,102.840199
0.0,4,102.847205
1.0,8,102.860217
0.0,4,102.866222
0.0,2,102.870226
0.0,3,102.87423
0.0,2,102.878233
0.0,2,102.881236
0.0,2,102.884239
1.0,8,102.897251
0.0,2,102.901253
0.0,18,102.931282
0.0,4,102.938288
0.0,2,102.941291
0.0,5,102.950299
0.0,4,102.957305
0.0,2,102.960308
0.0,4,102.967314
0.0,3,102.972319
0.0,4,102.979325
0.0,3,102.98433
0.0,7,102.996341
0.0,5,103.004348
0.0,2,103.008352
0.0,2,103.011354
0.0,4,103.018361
0.0,2,103.022364
0.0,6,103.033374
0.0,6,103.043384
0.0,5,103.052392
0.0,8,103.065403
0.0,2,103.069407
0.0,6,103.079417
1.0,7,103.091427
0.0,3,103.096432
0.0,3,103.136468
0.0,3,103.141473
0.0,5,103.150481
0.0,11,103.169498
0.0,13,103.192519
0.0,3,103.197524
0.0,5,103.206532
0.0,2,103.209535
0.0,10,103.227551
0.0,5,103.235558
0.0,10,103.253574
0.0,8,103.267587
0.0,4,103.274594
0.0,10,103.29161
0.0,3,103.297615
0.0,8,103.311628
0.0,10,103.328643
0.0,4,103.335649
0.0,9,103.351664
0.0,2,103.354666
0.0,2,103.35867
0.0,5,103.367678
0.0,7,103.37969
0.0,2,103.383693
0.0,4,103.390699
0.0,9,103.405713
0.0,2,103.409717
0.0,3,103.414721
0.0,2,103.418725
0.0,8,103.432737
1.0,10,103.449754
0.0,5,103.458761
0.0,4,103.465767
0.0,11,103.485785
0.0,4,103.492792
0.0,2,103.495795
0.0,7,103.508806
0.0,5,103.517815
0.0,3,103.52282
0.0,5,103.531828
0.0,4,103.538834
0.0,3,103.543838
0.0,6,103.555849
0.0,3,103.560854
1.0,18,103.592883
0.0,2,103.596887
0.0,4,103.603893
0.0,2,103.607897
0.0,3,103.612901
0.0,6,103.623911
0.0,6,103.63392
0.0,5,103.642929
0.0,11,103.661946
0.0,3,103.66695
0.0,4,103.674958
0.0,4,103.681964
0.0,5,103.689971
0.0,5,103.698979
0.0,9,103.714994
0.0,8,103.729007
0.0,5,103.738015
0.0,10,103.756031
0.0,3,103.761036
0.0,9,103.77705
0.0,20,103.811081
0.0,4,103.818088
0.0,4,103.825094
0.0,7,103.838106
0.0,2,103.841109
0.0,6,103.851118
0.0,3,103.857123
0.0,2,103.860126
0.0,2,103.86413
0.0,11,103.883147
0.0,2,103.88615
0.0,6,103.89716
0.0,6,103.907169
1.0,8,103.921182
0.0,2,103.925185
0.0,14,103.949207
0.0,9,103.965222
0.0,2,103.969225
0.0,3,103.97423
0.0,8,103.988243
0.0,6,103.998252
0.0,7,104.011264
0.0,3,104.052301
0.0,6,104.063311
0.0,6,104.074321
0.0,7,104.086332
0.0,8,104.101345
0.0,7,104.113356
0.0,13,104.136377
0.0,2,104.14038
0.0,2,104.143384
0.0,5,104.152392
0.0,5,104.1614
0.0,5,104.170408
0.0,2,104.173411
0.0,4,104.180418
1.0,9,104.196432
1.0,16,104.224457
0.0,4,104.232465
0.0,4,104.239471
0.0,5,104.248479
0.0,4,104.255486
0.0,2,104.258488
0.0,2,104.262492
0.0,5,104.271501
0.0,4,104.278506
0.0,2,104.281509
0.0,8,104.296523
0.0,4,104.303529
0.0,4,104.310536
0.0,4,104.317542
0.0,4,104.324548
1.0,12,104.345567
0.0,6,104.356578
0.0,3,104.361582
0.0,8,104.375595
0.0,5,104.384603
0.0,3,104.389607
0.0,5,104.398616
0.0,3,104.404621
0.0,5,104.412629
0.0,6,104.423638
0.0,4,104.431646
0.0,2,104.434649
0.0,7,104.44766
0.0,6,104.457669
0.0,7,104.470682
0.0,3,104.475686
0.0,4,104.482692
0.0,2,104.486696
1.0,8,104.500709
0.0,5,104.509717
0.0,14,104.533739
0.0,5,104.542747
0.0,10,104.560763
0.0,9,104.577779
0.0,4,104.584785
0.0,7,104.597797
0.0,14,104.62282
0.0,9,104.638834
0.0,3,104.643839
1.0,8,104.657851
0.0,6,104.668862
0.0,2,104.671865
0.0,10,104.689881
0.0,3,104.694885
0.0,5,104.703894
0.0,3,104.709899
0.0,5,104.718907
0.0,6,104.728916
0.0,4,104.735923
0.0,2,104.739926
0.0,2,104.74393
0.0,5,104.751937
0.0,5,104.760946
0.0,4,104.768953
0.0,6,104.778964
0.0,4,104.78597
0.0,4,104.792977
0.0,9,104.808991
0.0,5,104.817999
0.0,4,104.825006
0.0,13,104.847026
0.0,4,104.854032
1.0,11,104.87405
0.0,4,104.881057
0.0,3,104.886061
0.0,2,104.889064
0.0,2,104.893068
0.0,10,104.910083
0.0,4,104.917089
0.0,4,104.924096
0.0,8,104.938108
0.0,3,104.978145
0.0,4,104.986152
0.0,3,104.991157
0.0,6,105.002167
0.0,5,105.010174
0.0,2,105.014178
0.0,11,105.033195
0.0,2,105.037198
0.0,3,105.042203
0.0,6,105.053213
0.0,5,105.062221
0.0,9,105.078236
0.0,9,105.095251
0.0,7,105.108263
0.0,5,105.117271
0.0,8,105.131284
0.0,7,105.144296
0.0,6,105.154305
0.0,3,105.16031
0.0,5,105.168318
0.0,5,105.177326
0.0,21,105.21436
0.0,3,105.219364
0.0,5,105.228372
0.0,3,105.233377
0.0,10,105.251393
0.0,6,105.261402
0.0,5,105.270411
0.0,3,105.276416
0.0,3,105.281421
0.0,3,105.286425
0.0,4,105.293432
0.0,5,105.30244
0.0,6,105.312449
0.0,3,105.318454
0.0,4,105.325461
0.0,4,105.332467
0.0,2,105.33547
0.0,2,105.339474
0.0,14,105.363496
0.0,4,105.370502
0.0,2,105.374505
0.0,3,105.37951
0.0,3,105.385515
0.0,5,105.393523
0.0,7,105.405534
0.0,4,105.413541
0.0,2,105.416543
0.0,4,105.42355
0.0,3,105.429556
0.0,9,105.44557
0.0,4,105.452576
0.0,7,105.464587
0.0,2,105.46759
1.0,9,105.483605
0.0,15,105.510629
0.0,3,105.515634
0.0,2,105.518636
0.0,7,105.531648
0.0,2,105.534651
0.0,3,105.540656
0.0,3,105.545661
0.0,2,105.548664
0.0,6,105.559673
0.0,4,105.56668
0.0,2,105.570684
0.0,2,105.573687
0.0,6,105.584696
0.0,2,105.5887
0.0,5,105.597708
0.0,3,105.603714
0.0,6,105.613723
0.0,2,105.617727
0.0,3,105.622731
0.0,3,105.627736
0.0,4,105.634742
0.0,3,105.640747
0.0,4,105.647753
0.0,7,105.659765
0.0,5,105.668773
0.0,3,105.673778
0.0,3,105.678782
0.0,4,105.685788
0.0,2,105.689792
0.0,7,105.702804
0.0,6,105.712813
0.0,2,105.716816
0.0,3,105.721822
0.0,7,105.734833
0.0,2,105.737836
0.0,3,105.743841
0.0,7,105.755852
0.0,2,105.759856
0.0,11,105.778873
0.0,8,107.286374
1.0,14,107.309395
0.0,3,107.314399
0.0,4,107.321405
0.0,11,107.339422
0.0,10,107.390468
0.0,5,107.399477
0.0,2,107.402479
0.0,2,107.405482
0.0,3,107.410487
0.0,3,107.415491
0.0,6,107.4255
0.0,2,107.429504
0.0,8,107.443516
0.0,2,107.446519
0.0,9,107.461533
0.0,4,107.468539
0.0,10,107.484554
0.0,2,107.488558
0.0,5,107.496565
0.0,4,107.503572
0.0,2,107.506574
0.0,2,107.510578
0.0,5,107.518585
0.0,4,107.525592
0.0,2,107.529595
0.0,9,107.544609
0.0,2,107.547611
0.0,10,107.564627
0.0,2,107.567629
0.0,7,107.579641
0.0,2,107.582644
0.0,3,107.587648
0.0,2,107.591651
0.0,5,107.599659
1.0,18,107.630687
0.0,3,107.635692
0.0,2,107.639695
0.0,2,107.642698
0.0,5,107.651706
0.0,5,107.659713
0.0,2,107.662716
0.0,2,107.66672
0.0,10,107.683735
0.0,4,107.689741
0.0,7,107.701751
0.0,2,107.704754
0.0,5,107.713763
0.0,3,107.718767
0.0,4,107.725773
0.0,4,107.731779
1.0,8,107.745792
0.0,7,107.756802
0.0,8,107.770814
0.0,6,107.780824
0.0,10,107.797839
0.0,9,107.812853
0.0,2,107.815856
0.0,3,107.82086
0.0,4,107.827866
0.0,5,107.835874
0.0,4,107.84288
0.0,5,107.850887
0.0,4,107.857893
0.0,7,107.869904
0.0,3,107.874909
0.0,4,107.880914
0.0,7,107.892925
0.0,6,107.902934
0.0,2,107.906938
0.0,7,107.917948
0.0,3,107.922952
0.0,5,107.931961
0.0,3,107.936965
0.0,10,107.95298
0.0,8,107.966993
0.0,2,107.969995
0.0,8,107.984009
0.0,5,107.992015
0.0,2,107.995018
0.0,11,108.014043
0.0,3,108.019043
0.0,11,108.037059
0.0,2,108.041063
0.0,9,108.056077
0.0,9,108.07109
0.0,2,108.074093
0.0,2,108.077096
0.0,8,108.091108
0.0,4,108.098115
0.0,4,108.105121
0.0,3,108.110126
0.0,4,108.117132
0.0,3,108.122136
0.0,9,108.138151
0.0,5,108.147159
0.0,7,108.160171
1.0,7,108.172182
0.0,5,108.18119
0.0,11,108.200207
0.0,5,108.209216
0.0,7,108.221226
0.0,8,108.270271
0.0,7,108.282282
0.0,4,108.289289
0.0,4,108.296295
0.0,3,108.3013
0.0,13,108.324321
0.0,9,108.340335
1.0,8,108.354348
0.0,4,108.361354
0.0,15,108.387378
0.0,2,108.391381
0.0,5,108.399389
0.0,4,108.406395
0.0,2,108.410398
0.0,4,108.417405
0.0,8,108.431418
0.0,2,108.435421
0.0,3,108.440426
0.0,6,108.451436
0.0,4,108.458442
0.0,2,108.462445
0.0,2,108.465449
0.0,3,108.470453
0.0,9,108.486468
0.0,6,108.497478
0.0,7,108.509489
0.0,2,108.513492
0.0,5,108.522501
0.0,4,108.529507
0.0,4,108.536514
0.0,4,108.54352
0.0,4,108.550526
0.0,3,108.555531
0.0,3,108.560535
1.0,13,108.583556
0.0,3,108.588561
0.0,3,108.594567
0.0,2,108.597569
0.0,4,108.604576
0.0,2,108.608579
1.0,14,108.633602
0.0,2,108.636605
0.0,3,108.641609
1.0,20,108.678643
0.0,6,108.688652
0.0,16,108.717678
0.0,5,108.725685
0.0,5,108.734694
1.0,9,108.750708
0.0,2,108.754712
0.0,5,108.76372
0.0,7,108.775731
0.0,6,108.78574
0.0,17,108.815767
0.0,3,108.821773
0.0,2,108.824776
0.0,10,108.842792
1.0,9,108.858806
0.0,2,108.861809
0.0,10,108.879826
0.0,5,108.888834
0.0,5,108.897842
0.0,4,108.904849
0.0,3,108.909853
0.0,3,108.914858
0.0,5,108.923865
0.0,2,108.927869
0.0,7,108.93988
0.0,15,108.966905
0.0,4,108.973911
0.0,5,108.982919
0.0,3,108.987924
0.0,6,108.998934
0.0,4,109.00594
0.0,4,109.012947
0.0,5,109.021955
0.0,2,109.024958
0.0,4,109.031964
0.0,6,109.042974
0.0,3,109.047979
0.0,4,109.054985
0.0,3,109.05999
0.0,4,109.067997
0.0,9,109.084011
0.0,2,109.087014
0.0,3,109.092019
0.0,7,109.105031
0.0,7,109.117042
0.0,5,109.12605
0.0,2,109.130054
0.0,4,109.13706
0.0,2,109.140062
0.0,4,109.148069
0.0,7,109.195112
0.0,11,109.215131
0.0,7,109.227142
0.0,3,109.232146
0.0,8,109.24716
0.0,2,109.250162
0.0,8,109.264175
0.0,7,109.277187
0.0,3,109.282192
0.0,9,109.298206
0.0,4,109.305212
0.0,2,109.309216
0.0,2,109.312219
0.0,5,109.323229
0.0,3,109.328233
0.0,6,109.343251
0.0,6,109.358265
0.0,7,109.37428
0.0,5,109.386291
1.0,22,109.436846
0.0,7,109.45286
0.0,4,109.459866
0.0,5,109.472878
0.0,7,109.487898
0.0,6,109.501911
0.0,3,109.507916
0.0,5,109.519927
0.0,2,109.523931
0.0,6,109.536947
0.0,3,109.541951
0.0,3,109.550469
0.0,4,109.557472
0.0,2,109.560475
0.0,8,109.578491
0.0,2,109.585508
0.0,2,109.588505
0.0,4,109.597512
0.0,2,109.602521
0.0,2,109.605524
0.0,2,109.609528
1.0,6,109.62354
0.0,3,109.629546
0.0,8,109.647567
0.0,6,109.659578
0.0,3,109.669586
0.0,3,109.674591
0.0,8,109.692612
0.0,11,109.718636
0.0,2,109.722639
0.0,5,109.73465
0.0,2,109.737653
0.0,12,109.762676
0.0,2,109.768681
0.0,2,109.772684
0.0,7,109.7877
0.0,2,109.791704
0.0,2,109.795707
1.0,14,109.825738
0.0,2,109.830743
0.0,3,109.837749
0.0,3,109.842754
0.0,6,109.856772
0.0,4,109.866781
0.0,3,109.871785
0.0,4,109.879792
0.0,4,109.888804
0.0,18,109.925843
1.0,14,109.955874
0.0,4,109.964882
0.0,4,109.971893
0.0,6,109.985905
0.0,4,109.992911
0.0,3,110.000926
0.0,5,110.008931
0.0,3,110.017939
0.0,8,110.034954
0.0,8,110.05197
0.0,4,110.058976
0.0,2,110.061978
0.0,8,110.078995
0.0,14,110.109021
0.0,2,110.112024
0.0,5,110.123038
0.0,4,110.133047
0.0,3,110.138052
0.0,2,110.141055
0.0,4,110.151064
0.0,2,110.155067
0.0,3,110.160072
0.0,5,110.171082
0.0,3,110.176086
0.0,2,110.183125
0.0,2,110.186098
0.0,2,110.190101
0.0,2,110.193104
0.0,3,110.20112
0.0,12,110.225138
0.0,5,110.236152
0.0,2,110.239155
0.0,2,110.278205
0.0,4,110.288214
1.0,7,110.303228
0.0,6,110.31624
0.0,8,110.333255
0.0,6,110.343264
0.0,5,110.355275
0.0,3,110.36028
0.0,3,110.368287
0.0,4,110.375293
0.0,5,110.386303
0.0,11,110.408327
0.0,6,110.421339
0.0,4,110.428346
0.0,12,110.454373
1.0,7,110.46841
0.0,6,110.479401
0.0,3,110.48641
0.0,2,110.490414
0.0,4,110.499428
0.0,3,110.504431
0.0,8,110.521448
0.0,4,110.528455
0.0,2,110.53446
0.0,6,110.54547
0.0,3,110.553477
0.0,2,110.55648
0.0,5,110.568504
1.0,10,110.587526
0.0,8,110.604541
0.0,5,110.61455
0.0,8,110.63076
0.0,15,110.660598
0.0,6,110.67361
0.0,4,110.683619
0.0,15,110.71265
0.0,2,110.718665
0.0,2,110.721662
0.0,10,110.741686
0.0,5,110.752701
0.0,3,110.757705
0.0,3,110.764711
0.0,3,110.770721
0.0,6,110.783733
0.0,6,110.793742
0.0,2,110.799753
0.0,3,110.805755
0.0,4,110.81176
0.0,3,110.819772
0.0,4,110.826778
